OBJECTID,GEOID,CNTY_FIPS,COUSUBFP,WARDID,WARD_FIPS,SUPERID,SUPER_FIPS,ALDERID,ALDER_FIPS,CNTY_NAME,MCD_NAME,MCD_FIPS,CONTACT,DATE_SUB,CTV,NOTES,SCHOOLID,DOA,DOR,DOT,FIPS6,FIPS5,FIPS_Place,Change,Date
1152,5508707750,55087,07750, , , , , , ,OUTAGAMIE,BLACK CREEK,5508707750,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45002,44002,44002,087015,7750,5508707750, ,
1153,5508708975,55087,08975, , , , , , ,OUTAGAMIE,BOVINA,5508708975,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45004,44004,44004,087025,8975,5508708975, ,
1154,5508710750,55087,10750, , , , , , ,OUTAGAMIE,BUCHANAN,5508710750,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45006,44006,44006,087030,10750,5508710750, ,
1155,5508713600,55087,13600, , , , , , ,OUTAGAMIE,CENTER,5508713600,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45008,44008,44008,087035,13600,5508713600, ,
1156,5508714750,55087,14750, , , , , , ,OUTAGAMIE,CICERO,5508714750,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45010,44010,44010,087040,14750,5508714750, ,
1157,5508716500,55087,16500, , , , , , ,OUTAGAMIE,Combined Locks,5508716500,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,V, , ,45111,44111,44111,087045,16500,5508716500, ,
1158,5508718525,55087,18525, , , , , , ,OUTAGAMIE,DALE,5508718525,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45012,44012,44012,087050,18525,5508718525, ,
1159,5508719200,55087,19200, , , , , , ,OUTAGAMIE,DEER CREEK,5508719200,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45014,44014,44014,087055,19200,5508719200, ,
1160,5508723425,55087,23425, , , , , , ,OUTAGAMIE,ELLINGTON,5508723425,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45016,44016,44016,087060,23425,5508723425, ,
1161,5508727650,55087,27650, , , , , , ,OUTAGAMIE,FREEDOM,5508727650,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45018,44018,44018,087065,27650,5508727650, ,
1162,5508730075,55087,30075, , , , , , ,OUTAGAMIE,GRAND CHUTE,5508730075,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45020,44020,44020,087070,30075,5508730075, ,
1163,5508731550,55087,31550, , , , , , ,OUTAGAMIE,GREENVILLE,5508731550,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45022,44022,44022,087075,31550,5508731550, ,
1164,5508732790,55087,32790, , , , , , ,OUTAGAMIE,Harrison,5508732790,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,V,Changed by LTSB 082416, ,45131,44131,45131, ,32790,5508732790,Added,2013-03-08T00:00:00.000Z
1165,5508735825,55087,35825, , , , , , ,OUTAGAMIE,HORTONIA,5508735825,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45024,44024,44024,087080,35825,5508735825, ,
1166,5508735850,55087,35850, , , , , , ,OUTAGAMIE,Hortonville,5508735850,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,V, , ,45136,44136,44136,087085,35850,5508735850, ,
1167,5508735950,55087,35950, , , , , , ,OUTAGAMIE,Howard,5508735950,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,V, , ,45137,44137,44137, ,35950,5508735950,Added,1998-10-26T00:00:00.000Z
1168,5508738800,55087,38800, , , , , , ,OUTAGAMIE,Kaukauna,5508738800,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,C, , ,45241,44241,44241,087090,38800,5508738800, ,
1169,5508738825,55087,38825, , , , , , ,OUTAGAMIE,KAUKAUNA,5508738825,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45026,44026,44026,087095,38825,5508738825, ,
1170,5508739650,55087,39650, , , , , , ,OUTAGAMIE,Kimberly,5508739650,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,V, , ,45141,44141,44141,087100,39650,5508739650, ,
1171,5508743875,55087,43875, , , , , , ,OUTAGAMIE,LIBERTY,5508743875,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45028,44028,44028,087105,43875,5508743875, ,
1172,5508744950,55087,44950, , , , , , ,OUTAGAMIE,Little Chute,5508744950,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,V, , ,45146,44146,44146,087110,44950,5508744950, ,
1173,5508748250,55087,48250, , , , , , ,OUTAGAMIE,MAINE,5508748250,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45030,44030,44030,087115,48250,5508748250, ,
1174,5508748775,55087,48775, , , , , , ,OUTAGAMIE,MAPLE CREEK,5508748775,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45032,44032,44032,087120,48775,5508748775, ,
1175,5508756925,55087,56925, , , , , , ,OUTAGAMIE,New London,5508756925,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,C, , ,45261,44261,44261,087125,56925,5508756925, ,
1176,5508757375,55087,57375, , , , , , ,OUTAGAMIE,Nichols,5508757375,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,V, , ,45155,44155,44155,087127,57375,5508757375, ,
1177,5508760000,55087,60000, , , , , , ,OUTAGAMIE,ONEIDA,5508760000,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45034,44034,44034,087130,60000,5508760000, ,
1178,5508760400,55087,60400, , , , , , ,OUTAGAMIE,OSBORN,5508760400,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45036,44036,44036,087135,60400,5508760400, ,
1179,5508772725,55087,72725, , , , , , ,OUTAGAMIE,Seymour,5508772725,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,C, , ,45281,44281,44281,087140,72725,5508772725, ,
1180,5508772750,55087,72750, , , , , , ,OUTAGAMIE,SEYMOUR,5508772750,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45038,44038,44038,087145,72750,5508772750, ,
1181,5508773625,55087,73625, , , , , , ,OUTAGAMIE,Shiocton,5508773625,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,V, , ,45181,44181,44181,087150,73625,5508773625, ,
1182,5508782400,55087,82400, , , , , , ,OUTAGAMIE,VANDENBROEK,5508782400,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,T, , ,45040,44040,44040,087155,82400,5508782400, ,
1183,5508789150,55087,89150, , , , , , ,OUTAGAMIE,Wrightstown,5508789150,Luke.Behling@outagamie.org,7/6/2016 9:52:38 AM,V, , ,45191,44191,45191, ,89150,5508789150,Added,2002-02-28T00:00:00.000Z
1184,5508905450,55089,05450, , , , , , ,OZAUKEE,Bayside,5508905450,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,V, , ,46105,45105,45105,089005,5450,5508905450, ,
1185,5508906150,55089,06150, , , , , , ,OZAUKEE,Belgium,5508906150,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,V, , ,46106,45106,45106,089015,6150,5508906150, ,
1186,5508906175,55089,06175, , , , , , ,OZAUKEE,BELGIUM,5508906175,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,T, , ,46002,45002,45002,089010,6175,5508906175, ,
1187,5508913375,55089,13375, , , , , , ,OZAUKEE,Cedarburg,5508913375,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,C, , ,46211,45211,45211,089020,13375,5508913375, ,
1188,5508913400,55089,13400, , , , , , ,OZAUKEE,CEDARBURG,5508913400,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,T, , ,46004,45004,45004,089025,13400,5508913400, ,
1189,5508927550,55089,27550, , , , , , ,OZAUKEE,Fredonia,5508927550,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,V, , ,46126,45126,45126,089035,27550,5508927550, ,
1190,5508927575,55089,27575, , , , , , ,OZAUKEE,FREDONIA,5508927575,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,T, , ,46006,45006,45006,089030,27575,5508927575, ,
1191,5508930000,55089,30000, , , , , , ,OZAUKEE,Grafton,5508930000,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,V, , ,46131,45131,45131,089045,30000,5508930000, ,
1192,5508930025,55089,30025, , , , , , ,OZAUKEE,GRAFTON,5508930025,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,T, , ,46008,45008,45008,089040,30025,5508930025, ,
1193,5508951150,55089,51150, , , , , , ,OZAUKEE,Mequon,5508951150,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,C, , ,46255,45255,45255,089050,51150,5508951150, ,
1194,5508956450,55089,56450, , , , , , ,OZAUKEE,Newburg,5508956450,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,V, , ,46161,45161,45161,089052,56450,5508956450, ,
1195,5508964450,55089,64450, , , , , , ,OZAUKEE,Port Washington,5508964450,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,C, , ,46271,45271,45271,089055,64450,5508964450, ,
1196,5508964475,55089,64475, , , , , , ,OZAUKEE,PORT WASHINGTON,5508964475,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,T, , ,46012,45012,45012,089060,64475,5508964475, ,
1197,5508971700,55089,71700, , , , , , ,OZAUKEE,Saukville,5508971700,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,V, , ,46181,45181,45181,089070,71700,5508971700, ,
1198,5508971725,55089,71725, , , , , , ,OZAUKEE,SAUKVILLE,5508971725,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,T, , ,46014,45014,45014,089065,71725,5508971725, ,
1199,5508979475,55089,79475, , , , , , ,OZAUKEE,Thiensville,5508979475,cpearson@co.ozaukee.wi.us,7/13/2016 12:32:39 PM,V, , ,46186,45186,45186,089075,79475,5508979475, ,
1200,5509100800,55091,00800, , , , , , ,PEPIN,ALBANY,5509100800,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,T, , ,47002,46002,46002,091005,800,5509100800, ,
1201,5509121225,55091,21225, , , , , , ,PEPIN,Durand,5509121225,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,C, , ,47216,46216,46216,091010,21225,5509121225, ,
1202,5509121250,55091,21250, , , , , , ,PEPIN,DURAND,5509121250,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,T, , ,47004,46004,46004,091015,21250,5509121250, ,
1203,5509127175,55091,27175, , , , , , ,PEPIN,FRANKFORT,5509127175,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,T, , ,47006,46006,46006,091020,27175,5509127175, ,
1204,5509144075,55091,44075, , , , , , ,PEPIN,LIMA,5509144075,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,T, , ,47008,46008,46008,091025,44075,5509144075, ,
1205,5509161925,55091,61925, , , , , , ,PEPIN,Pepin,5509161925,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,V, , ,47171,46171,46171,091035,61925,5509161925, ,
1206,5509161950,55091,61950, , , , , , ,PEPIN,PEPIN,5509161950,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,T, , ,47010,46010,46010,091030,61950,5509161950, ,
1207,5509177475,55091,77475, , , , , , ,PEPIN,Stockholm,5509177475,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,V, , ,47181,46181,46181,091045,77475,5509177475, ,
1208,5509177500,55091,77500, , , , , , ,PEPIN,STOCKHOLM,5509177500,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,T, , ,47012,46012,46012,091040,77500,5509177500, ,
1209,5509184025,55091,84025, , , , , , ,PEPIN,WATERVILLE,5509184025,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,T, , ,47014,46014,46014,091050,84025,5509184025, ,
1210,5509184100,55091,84100, , , , , , ,PEPIN,WAUBEEK,5509184100,pepza@co.pepin.wi.us,7/13/2016 2:33:36 PM,T, , ,47016,46016,46016,091055,84100,5509184100, ,
1211,5509305325,55093,05325, , , , , , ,PIERCE,Bay City,5509305325,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,V, , ,48106,47106,47106,093005,5325,5509305325, ,
1212,5509315575,55093,15575, , , , , , ,PIERCE,CLIFTON,5509315575,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48002,47002,47002,093010,15575,5509315575, ,
1213,5509320150,55093,20150, , , , , , ,PIERCE,DIAMOND BLUFF,5509320150,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48004,47004,47004,093015,20150,5509320150, ,
1214,5509323525,55093,23525, , , , , , ,PIERCE,Ellsworth,5509323525,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,V, , ,48121,47121,47121,093025,23525,5509323525, ,
1215,5509323550,55093,23550, , , , , , ,PIERCE,ELLSWORTH,5509323550,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48006,47006,47006,093020,23550,5509323550, ,
1216,5509323700,55093,23700, , , , , , ,PIERCE,Elmwood,5509323700,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,V, , ,48122,47122,47122,093030,23700,5509323700, ,
1217,5509323775,55093,23775, , , , , , ,PIERCE,EL PASO,5509323775,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48008,47008,47008,093035,23775,5509323775, ,
1218,5509329150,55093,29150, , , , , , ,PIERCE,GILMAN,5509329150,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48010,47010,47010,093040,29150,5509329150, ,
1219,5509333050,55093,33050, , , , , , ,PIERCE,HARTLAND,5509333050,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48012,47012,47012,093045,33050,5509333050, ,
1220,5509337350,55093,37350, , , , , , ,PIERCE,ISABELLE,5509337350,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48014,47014,47014,093050,37350,5509337350, ,
1221,5509348175,55093,48175, , , , , , ,PIERCE,Maiden Rock,5509348175,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,V, , ,48151,47151,47151,093060,48175,5509348175, ,
1222,5509348200,55093,48200, , , , , , ,PIERCE,MAIDEN ROCK,5509348200,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48016,47016,47016,093055,48200,5509348200, ,
1223,5509349775,55093,49775, , , , , , ,PIERCE,MARTELL,5509349775,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48018,47018,47018,093065,49775,5509349775, ,
1224,5509359025,55093,59025, , , , , , ,PIERCE,OAK GROVE,5509359025,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48020,47020,47020,093070,59025,5509359025, ,
1225,5509363600,55093,63600, , , , , , ,PIERCE,Plum City,5509363600,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,V, , ,48171,47171,47171,093075,63600,5509363600, ,
1226,5509365375,55093,65375, , , , , , ,PIERCE,Prescott,5509365375,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,C, , ,48271,47271,47271,093080,65375,5509365375, ,
1227,5509368275,55093,68275, , , , , , ,PIERCE,River Falls,5509368275,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,C, , ,48276,47276,47276,093085,68275,5509368275, ,
1228,5509368300,55093,68300, , , , , , ,PIERCE,RIVER FALLS,5509368300,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48022,47022,47022,093090,68300,5509368300, ,
1229,5509368775,55093,68775, , , , , , ,PIERCE,ROCK ELM,5509368775,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48024,47024,47024,093095,68775,5509368775, ,
1230,5509371150,55093,71150, , , , , , ,PIERCE,SALEM,5509371150,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48026,47026,47026,093100,71150,5509371150, ,
1231,5509376100,55093,76100, , , , , , ,PIERCE,SPRING LAKE,5509376100,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48028,47028,47028,093105,76100,5509376100, ,
1232,5509376300,55093,76300, , , , , , ,PIERCE,Spring Valley,5509376300,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,V, , ,48181,47181,47181,093110,76300,5509376300, ,
1233,5509380550,55093,80550, , , , , , ,PIERCE,TRENTON,5509380550,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48030,47030,47030,093115,80550,5509380550, ,
1234,5509380700,55093,80700, , , , , , ,PIERCE,TRIMBELLE,5509380700,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48032,47032,47032,093120,80700,5509380700, ,
1235,5509381600,55093,81600, , , , , , ,PIERCE,UNION,5509381600,kevin.etherton@co.pierce.wi.us,7/13/2016 8:38:17 AM,T, , ,48034,47034,47034,093125,81600,5509381600, ,
1236,5509500950,55095,00950, , , , , , ,POLK,ALDEN,5509500950,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49002,48002,48002,095005,950,5509500950, ,
1237,5509501725,55095,01725, , , , , , ,POLK,Amery,5509501725,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,C, , ,49201,48201,48201,095010,1725,5509501725, ,
1238,5509502350,55095,02350, , , , , , ,POLK,APPLE RIVER,5509502350,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49004,48004,48004,095015,2350,5509502350, ,
1239,5509504475,55095,04475, , , , , , ,POLK,Balsam Lake,5509504475,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49106,48106,48106,095025,4475,5509504475, ,
1240,5509504500,55095,04500, , , , , , ,POLK,BALSAM LAKE,5509504500,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49006,48006,48006,095020,4500,5509504500, ,
1241,5509505825,55095,05825, , , , , , ,POLK,BEAVER,5509505825,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49008,48008,48008,095030,5825,5509505825, ,
1242,5509507700,55095,07700, , , , , , ,POLK,BLACK BROOK,5509507700,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49010,48010,48010,095035,7700,5509507700, ,
1243,5509508750,55095,08750, , , , , , ,POLK,BONE LAKE,5509508750,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49012,48012,48012,095040,8750,5509508750, ,
1244,5509513850,55095,13850, , , , , , ,POLK,Centuria,5509513850,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49111,48111,48111,095045,13850,5509513850, ,
1245,5509514837,55095,14837, , , , , , ,POLK,CLAM FALLS,5509514837,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49014,48014,48014,095050,14837,5509514837, ,
1246,5509515100,55095,15100, , , , , , ,POLK,Clayton,5509515100,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49112,48112,48112,095060,15100,5509515100, ,
1247,5509515125,55095,15125, , , , , , ,POLK,CLAYTON,5509515125,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49016,48016,48016,095055,15125,5509515125, ,
1248,5509515250,55095,15250, , , , , , ,POLK,Clear Lake,5509515250,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49113,48113,48113,095070,15250,5509515250, ,
1249,5509515275,55095,15275, , , , , , ,POLK,CLEAR LAKE,5509515275,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49018,48018,48018,095065,15275,5509515275, ,
1250,5509520850,55095,20850, , , , , , ,POLK,Dresser,5509520850,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49116,48116,48116,095075,20850,5509520850, ,
1251,5509524450,55095,24450, , , , , , ,POLK,EUREKA,5509524450,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49020,48020,48020,095080,24450,5509524450, ,
1252,5509525350,55095,25350, , , , , , ,POLK,FARMINGTON,5509525350,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49022,48022,48022,095085,25350,5509525350, ,
1253,5509527500,55095,27500, , , , , , ,POLK,Frederic,5509527500,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49126,48126,48126,095090,27500,5509527500, ,
1254,5509528350,55095,28350, , , , , , ,POLK,GARFIELD,5509528350,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49024,48024,48024,095095,28350,5509528350, ,
1255,5509528725,55095,28725, , , , , , ,POLK,GEORGETOWN,5509528725,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49026,48026,48026,095100,28725,5509528725, ,
1256,5509538400,55095,38400, , , , , , ,POLK,JOHNSTOWN,5509538400,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49028,48028,48028,095105,38400,5509538400, ,
1257,5509541900,55095,41900, , , , , , ,POLK,LAKETOWN,5509541900,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49030,48030,48030,095110,41900,5509541900, ,
1258,5509544475,55095,44475, , , , , , ,POLK,LINCOLN,5509544475,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49032,48032,48032,095115,44475,5509544475, ,
1259,5509545775,55095,45775, , , , , , ,POLK,LORAIN,5509545775,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49034,48034,48034,095120,45775,5509545775, ,
1260,5509546200,55095,46200, , , , , , ,POLK,Luck,5509546200,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49146,48146,48146,095130,46200,5509546200, ,
1261,5509546225,55095,46225, , , , , , ,POLK,LUCK,5509546225,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49036,48036,48036,095125,46225,5509546225, ,
1262,5509546900,55095,46900, , , , , , ,POLK,MCKINLEY,5509546900,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49038,48038,48038,095135,46900,5509546900, ,
1263,5509552075,55095,52075, , , , , , ,POLK,Milltown,5509552075,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49151,48151,48151,095145,52075,5509552075, ,
1264,5509552100,55095,52100, , , , , , ,POLK,MILLTOWN,5509552100,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49040,48040,48040,095140,52100,5509552100, ,
1265,5509560450,55095,60450, , , , , , ,POLK,Osceola,5509560450,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49165,48165,48165,095155,60450,5509560450, ,
1266,5509560475,55095,60475, , , , , , ,POLK,OSCEOLA,5509560475,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49042,48042,48042,095150,60475,5509560475, ,
1267,5509570550,55095,70550, , , , , , ,POLK,St. Croix Falls,5509570550,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,C, , ,49281,48281,48281,095160,70550,5509570550, ,
1268,5509570575,55095,70575, , , , , , ,POLK,ST. CROIX FALLS,5509570575,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49044,48044,48044,095165,70575,5509570575, ,
1269,5509577050,55095,77050, , , , , , ,POLK,STERLING,5509577050,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49046,48046,48046,095170,77050,5509577050, ,
1270,5509581075,55095,81075, , , , , , ,POLK,Turtle Lake,5509581075,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,V, , ,49186,48186,48186,095172,81075,5509581075, ,
1271,5509586350,55095,86350, , , , , , ,POLK,WEST SWEDEN,5509586350,gis@co.polk.wi.us,7/1/2016 3:16:24 PM,T, , ,49048,48048,48048,095175,86350,5509586350, ,
1272,5509700725,55097,00725, , , , , , ,PORTAGE,ALBAN,5509700725,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50002,49002,49002,097005,725,5509700725, ,
1273,5509701400,55097,01400, , , , , , ,PORTAGE,Almond,5509701400,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,V, , ,50101,49101,49101,097015,1400,5509701400, ,
1274,5509701425,55097,01425, , , , , , ,PORTAGE,ALMOND,5509701425,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50004,49004,49004,097010,1425,5509701425, ,
1275,5509701750,55097,01750, , , , , , ,PORTAGE,Amherst,5509701750,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,V, , ,50102,49102,49102,097025,1750,5509701750, ,
1276,5509701775,55097,01775, , , , , , ,PORTAGE,AMHERST,5509701775,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50006,49006,49006,097020,1775,5509701775, ,
1277,5509701800,55097,01800, , , , , , ,PORTAGE,Amherst Junction,5509701800,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,V, , ,50103,49103,49103,097028,1800,5509701800, ,
1278,5509706475,55097,06475, , , , , , ,PORTAGE,BELMONT,5509706475,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50008,49008,49008,097035,6475,5509706475, ,
1279,5509710925,55097,10925, , , , , , ,PORTAGE,BUENA VISTA,5509710925,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50010,49010,49010,097040,10925,5509710925, ,
1280,5509712725,55097,12725, , , , , , ,PORTAGE,CARSON,5509712725,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50012,49012,49012,097045,12725,5509712725, ,
1281,5509719975,55097,19975, , , , , , ,PORTAGE,DEWEY,5509719975,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50014,49014,49014,097050,19975,5509719975, ,
1282,5509722450,55097,22450, , , , , , ,PORTAGE,EAU PLEINE,5509722450,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50016,49016,49016,097055,22450,5509722450, ,
1283,5509730350,55097,30350, , , , , , ,PORTAGE,GRANT,5509730350,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50018,49018,49018,097060,30350,5509730350, ,
1284,5509736350,55097,36350, , , , , , ,PORTAGE,HULL,5509736350,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,T, , ,50020,49020,49020,097065,36350,5509736350, ,
1285,5509738650,55097,38650, , , , , , ,PORTAGE,Junction City,5509738650,hartmanj@co.portage.wi.us,7/12/2016 9:39:52 AM,V, , ,50141,49141,49141,097070,38650,5509738650, ,
